Date,Year,Day_of_Year,Facility_Name,Industry,Production_Index,Natural_Gas_GJ,Energy_MWh,Steam_tonnes,Flare_Emissions_tCO2e,CH4_tCO2e,N2O_tCO2e,CO2_Emissions_tCO2e,Total_GHG_tCO2e,Operating_Hours
2017-05-05,2017,125,INEOS Chocolate Bayou Plant,Petrochemical,105.69,4767.88,875.56,1334.19,33.8,19.67,12.71,2492.83,2525.21,23.65
2017-05-06,2017,126,INEOS Chocolate Bayou Plant,Petrochemical,106.21,4741.54,905.3,1324.55,40.93,14.78,9.33,2540.44,2564.55,23.87
2017-05-07,2017,127,INEOS Chocolate Bayou Plant,Petrochemical,105.72,4696.35,925.83,1283.45,39.06,24.36,8.89,2506.36,2539.61,22.71
2017-05-08,2017,128,INEOS Chocolate Bayou Plant,Petrochemical,106.54,5039.19,866.24,1341.34,41.92,18.42,11.33,2606.66,2636.42,22.04
2017-05-09,2017,129,INEOS Chocolate Bayou Plant,Petrochemical,103.88,4793.08,890.46,1249.07,29.84,20.49,14.25,2579.04,2613.78,23.06
2017-05-10,2017,130,INEOS Chocolate Bayou Plant,Petrochemical,113.86,4968.3,947.54,1257.39,44.68,16.88,12.51,2668.71,2698.11,23.15
2017-05-11,2017,131,INEOS Chocolate Bayou Plant,Petrochemical,105.38,4733.31,930.68,1290.12,41.49,22.13,13.48,2593.12,2628.73,23.51
2017-05-12,2017,132,INEOS Chocolate Bayou Plant,Petrochemical,104.31,4755.87,894.33,1298.63,26.54,19.28,12.35,2520.9,2552.53,23.73
2017-05-13,2017,133,INEOS Chocolate Bayou Plant,Petrochemical,100.57,4759.91,937.16,1272.71,33.89,21.32,9.63,2490.25,2521.19,23.25
2017-05-14,2017,134,INEOS Chocolate Bayou Plant,Petrochemical,107.2,4854,898.98,1276.51,40.87,17.98,12.32,2521.89,2552.18,22.39
2017-05-15,2017,135,INEOS Chocolate Bayou Plant,Petrochemical,106.06,4903.08,860.07,1215.72,39.77,15.42,11.62,2582,2609.04,22.81
2017-05-16,2017,136,INEOS Chocolate Bayou Plant,Petrochemical,100.26,4756.28,884.21,1286.83,41.16,15.65,9.48,2472.34,2497.47,23.59
2017-05-17,2017,137,INEOS Chocolate Bayou Plant,Petrochemical,99.24,4854.66,889.04,1237.48,51.45,19.98,14.14,2644.31,2678.43,22.92
2017-05-18,2017,138,INEOS Chocolate Bayou Plant,Petrochemical,107.19,4777.04,898.49,1317.14,43.32,19.36,15.18,2564.5,2599.04,23.8
2017-05-19,2017,139,INEOS Chocolate Bayou Plant,Petrochemical,105.62,4861.85,913.77,1285.84,42.16,19.1,9.55,2568.61,2597.26,23.28
2017-05-20,2017,140,INEOS Chocolate Bayou Plant,Petrochemical,105.47,4771.2,879.77,1256.04,38.05,11.85,10.86,2468.33,2491.03,22.55
2017-05-21,2017,141,INEOS Chocolate Bayou Plant,Petrochemical,102.94,4671.72,904.61,1238.25,29.11,16.22,16.05,2546.56,2578.83,23.04
2017-05-22,2017,142,INEOS Chocolate Bayou Plant,Petrochemical,105.28,4848.96,935.19,1267.03,34.28,16.59,9.71,2586.78,2613.08,23.91
2017-05-23,2017,143,INEOS Chocolate Bayou Plant,Petrochemical,107.65,4735.98,891.1,1324.01,43.98,10.32,13.89,2490.18,2514.39,23.13
2017-05-24,2017,144,INEOS Chocolate Bayou Plant,Petrochemical,104.37,4835.57,904.14,1190.78,32.76,12.96,11.46,2586.17,2610.59,23.08
2017-05-25,2017,145,INEOS Chocolate Bayou Plant,Petrochemical,102.8,4708.12,924.56,1302.37,40.24,13.82,12.51,2481.54,2507.86,23.48
2017-05-26,2017,146,INEOS Chocolate Bayou Plant,Petrochemical,100.26,4835.98,905.84,1287.76,32.15,22.74,10.22,2525.94,2558.9,23
2017-05-27,2017,147,INEOS Chocolate Bayou Plant,Petrochemical,105.07,4837.04,884.13,1236.99,40.31,14.46,11.05,2568.12,2593.63,23.15
2017-05-28,2017,148,INEOS Chocolate Bayou Plant,Petrochemical,100.13,4640.38,904.97,1284.18,48.66,12.02,10.69,2503.29,2526,23.95
2017-05-29,2017,149,INEOS Chocolate Bayou Plant,Petrochemical,102.14,4758.72,912.72,1281.57,45.46,15.26,10.57,2694.42,2720.25,23.67
2017-05-30,2017,150,INEOS Chocolate Bayou Plant,Petrochemical,109.13,4832.45,924.21,1221.35,38.11,20.85,13.52,2589.85,2624.23,23.22
2017-05-31,2017,151,INEOS Chocolate Bayou Plant,Petrochemical,99.85,4781.43,890.11,1276.64,36.5,22.33,13.99,2554.65,2590.97,22.44
2017-06-01,2017,152,INEOS Chocolate Bayou Plant,Petrochemical,102.78,4613.03,872.65,1214.2,38.38,20.06,7.09,2361.69,2388.85,22.53
2017-06-02,2017,153,INEOS Chocolate Bayou Plant,Petrochemical,106.91,4937.65,882.73,1256.2,39.99,20.6,9.49,2579.79,2609.88,22.81
2017-06-03,2017,154,INEOS Chocolate Bayou Plant,Petrochemical,113.14,4512.19,888.77,1294.9,41.07,15.86,14.46,2431.95,2462.26,23.03
2017-06-04,2017,155,INEOS Chocolate Bayou Plant,Petrochemical,97.96,4560.89,866.49,1260.57,47.51,13.74,10.88,2420.26,2444.88,22.1
2017-06-05,2017,156,INEOS Chocolate Bayou Plant,Petrochemical,104.98,4474.38,891.7,1236.15,34.32,15.29,13.67,2416.41,2445.38,23.55
2017-06-06,2017,157,INEOS Chocolate Bayou Plant,Petrochemical,113.45,4756.79,918.21,1261.28,35.86,14.37,13.91,2562.13,2590.41,23.74
2017-06-07,2017,158,INEOS Chocolate Bayou Plant,Petrochemical,106.45,4762.35,872.91,1238.51,31.53,17.26,6.8,2433.61,2457.67,23.2
2017-06-08,2017,159,INEOS Chocolate Bayou Plant,Petrochemical,112.01,4716.41,863.05,1275.54,29.27,14.55,11.58,2409.6,2435.73,22.33
2017-06-09,2017,160,INEOS Chocolate Bayou Plant,Petrochemical,98.98,4650.71,849.46,1199.6,44.44,18.62,12.64,2443.03,2474.3,23.75
2017-06-10,2017,161,INEOS Chocolate Bayou Plant,Petrochemical,101.12,4862.18,893.42,1119.93,31.92,21.86,9.66,2542.05,2573.57,23.8
2017-06-11,2017,162,INEOS Chocolate Bayou Plant,Petrochemical,114.99,4510.11,847.07,1252.48,31.78,14.64,15.02,2368.11,2397.77,23.19
2017-06-12,2017,163,INEOS Chocolate Bayou Plant,Petrochemical,103.32,4997.77,875.95,1248.72,21.47,13.19,10.75,2634.83,2658.77,22.36
2017-06-13,2017,164,INEOS Chocolate Bayou Plant,Petrochemical,102.25,4412.72,898.25,1262.83,35.65,16.67,14.04,2348.82,2379.53,23.82
2017-06-14,2017,165,INEOS Chocolate Bayou Plant,Petrochemical,104.22,4537.45,894.03,1178.4,30.03,12.97,14.32,2444.77,2472.07,22.1
2017-06-15,2017,166,INEOS Chocolate Bayou Plant,Petrochemical,101.46,4545.72,881.56,1298.88,31.57,18.01,10.71,2423.74,2452.46,22.63
2017-06-16,2017,167,INEOS Chocolate Bayou Plant,Petrochemical,104.47,4700.61,880.46,1167.49,36.43,18.72,12.42,2474.25,2505.39,22.77
2017-06-17,2017,168,INEOS Chocolate Bayou Plant,Petrochemical,98.1,4573.69,914.17,1241.61,35.97,21.78,14.13,2475.81,2511.72,23.67
2017-06-18,2017,169,INEOS Chocolate Bayou Plant,Petrochemical,99.24,4662.14,843.41,1218.71,41.94,22.56,15.05,2407.07,2444.68,23.53
2017-06-19,2017,170,INEOS Chocolate Bayou Plant,Petrochemical,96.3,4485.77,865.34,1200.16,33.58,18.28,11.7,2322.56,2352.53,23.69
2017-06-20,2017,171,INEOS Chocolate Bayou Plant,Petrochemical,108.93,4460.95,872.71,1207.19,41.1,16.94,9.35,2342.27,2368.55,23.35
2017-06-21,2017,172,INEOS Chocolate Bayou Plant,Petrochemical,102.81,4535.01,857.51,1104.76,45.81,17.27,9.91,2419.69,2446.87,23.64
2017-06-22,2017,173,INEOS Chocolate Bayou Plant,Petrochemical,109.8,4471.31,900.31,1212.46,38.17,18.46,11.34,2360.17,2389.96,22.86
2017-06-23,2017,174,INEOS Chocolate Bayou Plant,Petrochemical,100.91,4645.74,878.21,1157.02,33.41,17.11,13.65,2491.91,2522.67,22.45
2017-06-24,2017,175,INEOS Chocolate Bayou Plant,Petrochemical,100.52,4537.52,862.74,1167.89,30.48,20.6,9.36,2514.95,2544.91,23.91
2017-06-25,2017,176,INEOS Chocolate Bayou Plant,Petrochemical,94.32,4444.57,839.97,1288.56,32.14,16.4,8.96,2276.93,2302.29,23.94
2017-06-26,2017,177,INEOS Chocolate Bayou Plant,Petrochemical,107.62,4519.54,882.55,1162.87,28.97,19.04,13.39,2381.67,2414.09,22.11
2017-06-27,2017,178,INEOS Chocolate Bayou Plant,Petrochemical,105.29,4472.39,846.14,1206.86,45.58,25.41,7.41,2406.33,2439.16,23.09
2017-06-28,2017,179,INEOS Chocolate Bayou Plant,Petrochemical,97.82,4531.29,836.48,1209.78,39.67,18.43,13.5,2378.31,2410.24,22.7
2017-06-29,2017,180,INEOS Chocolate Bayou Plant,Petrochemical,95.42,4360.72,863.53,1198.32,27.77,13.87,12.77,2300.89,2327.53,22.38
2017-06-30,2017,181,INEOS Chocolate Bayou Plant,Petrochemical,90.84,4649.41,859.18,1229.52,33.39,23.97,14.08,2490.31,2528.36,22.7
2017-07-01,2017,182,INEOS Chocolate Bayou Plant,Petrochemical,98.63,4592.09,831.46,1303.47,44.43,16.29,10.56,2361.02,2387.87,23.69
2017-07-02,2017,183,INEOS Chocolate Bayou Plant,Petrochemical,98.27,4712.12,849.64,1194.53,33.07,16.09,9.48,2561.53,2587.1,23.82
2017-07-03,2017,184,INEOS Chocolate Bayou Plant,Petrochemical,96.86,4365.77,809.98,1104.34,34.46,19.2,10.01,2267.53,2296.74,23.79
2017-07-04,2017,185,INEOS Chocolate Bayou Plant,Petrochemical,96.41,4487.76,809.25,1180.82,47.17,15.97,10.4,2457.71,2484.08,23.73
2017-07-05,2017,186,INEOS Chocolate Bayou Plant,Petrochemical,107.58,4169.72,832.05,1143.2,25.09,17.7,11.4,2244.6,2273.7,22.2
2017-07-06,2017,187,INEOS Chocolate Bayou Plant,Petrochemical,99.62,4445.27,852.54,1230.16,36.24,16.73,6.64,2297.11,2320.48,23.93
2017-07-07,2017,188,INEOS Chocolate Bayou Plant,Petrochemical,102.85,4442.82,825.62,1217.58,23.72,14.49,10.91,2355.7,2381.09,23.66
2017-07-08,2017,189,INEOS Chocolate Bayou Plant,Petrochemical,97.05,4532.05,818.41,1224.11,42.46,18.61,13.54,2313.43,2345.58,23.62
2017-07-09,2017,190,INEOS Chocolate Bayou Plant,Petrochemical,94.77,4250.05,853.08,1120.43,37.78,20.29,11.23,2267.42,2298.93,24
2017-07-10,2017,191,INEOS Chocolate Bayou Plant,Petrochemical,96.07,4482.54,839.57,1154.49,45.22,23.07,10.86,2329.79,2363.72,23.54
2017-07-11,2017,192,INEOS Chocolate Bayou Plant,Petrochemical,98.97,4524.07,798.35,1253.18,39.39,15.07,13.25,2352.63,2380.95,23.93
2017-07-12,2017,193,INEOS Chocolate Bayou Plant,Petrochemical,90.25,4523.15,843.82,1159.95,40.06,21.85,9.93,2446.31,2478.09,23.73
2017-07-13,2017,194,INEOS Chocolate Bayou Plant,Petrochemical,97.95,4451.59,834.07,1217.54,45.22,14.58,8.89,2479.73,2503.2,22.29
2017-07-14,2017,195,INEOS Chocolate Bayou Plant,Petrochemical,90.48,4214.56,861.86,1067.54,27.25,14.11,15.39,2222.88,2252.38,22.27
2017-07-15,2017,196,INEOS Chocolate Bayou Plant,Petrochemical,98.22,4544.52,876.42,1132.08,33.72,19.26,11.6,2441.26,2472.12,22.28
2017-07-16,2017,197,INEOS Chocolate Bayou Plant,Petrochemical,96.79,4432.33,789.89,1195.34,39.25,17.96,12.27,2242.14,2272.37,23.32
2017-07-17,2017,198,INEOS Chocolate Bayou Plant,Petrochemical,101.81,4514.01,776.13,1200.78,53.07,17.57,10.44,2338.08,2366.08,23.25
2017-07-18,2017,199,INEOS Chocolate Bayou Plant,Petrochemical,102.93,4370.53,801.97,1144.13,39.92,18.54,11.33,2259.96,2289.83,22.29
2017-07-19,2017,200,INEOS Chocolate Bayou Plant,Petrochemical,91.3,4204.05,847.79,1140.03,54.68,19.85,8.84,2205.79,2234.47,23.84
2017-07-20,2017,201,INEOS Chocolate Bayou Plant,Petrochemical,100.9,4369.05,784.77,1159.62,57.7,15.89,10.28,2333.08,2359.26,23.04
2017-07-21,2017,202,INEOS Chocolate Bayou Plant,Petrochemical,94.03,4481.35,811.09,1220.29,51.44,20.24,11.64,2379.27,2411.16,23.81
2017-07-22,2017,203,INEOS Chocolate Bayou Plant,Petrochemical,93.1,4381.78,789.68,1142.33,42.76,20.22,13.37,2438.33,2471.92,22.78
2017-07-23,2017,204,INEOS Chocolate Bayou Plant,Petrochemical,93.71,4271.97,820.73,1164.66,58.07,16.99,10.03,2395.76,2422.78,22.71
2017-07-24,2017,205,INEOS Chocolate Bayou Plant,Petrochemical,98.01,4244.26,812.77,1095.7,40.95,20.73,15.58,2292.82,2329.13,22.5
2017-07-25,2017,206,INEOS Chocolate Bayou Plant,Petrochemical,96.59,4433.93,814.42,1156.64,44.86,14.75,12.89,2389.55,2417.19,23.11
2017-07-26,2017,207,INEOS Chocolate Bayou Plant,Petrochemical,96.34,4383.09,828.11,1170.79,50.27,13.48,8.07,2317.09,2338.63,22
2017-07-27,2017,208,INEOS Chocolate Bayou Plant,Petrochemical,93.85,4380.14,787.63,1212.27,25.93,17.53,9.67,2234.86,2262.06,23.5
2017-07-28,2017,209,INEOS Chocolate Bayou Plant,Petrochemical,92.56,4217.42,821.6,1117.08,37.57,17.64,10.67,2286.15,2314.46,23.3
2017-07-29,2017,210,INEOS Chocolate Bayou Plant,Petrochemical,105.87,4363.94,829.23,1158.66,40.76,14.79,9.61,2293.67,2318.07,23.83
2017-07-30,2017,211,INEOS Chocolate Bayou Plant,Petrochemical,98.76,4168.47,838.97,1155.3,53.92,15.16,14.42,2341.19,2370.77,22.58
2017-07-31,2017,212,INEOS Chocolate Bayou Plant,Petrochemical,90.23,4362.4,817.53,1140.9,41.5,20.61,14.92,2415.23,2450.76,22.51
2017-08-01,2017,213,INEOS Chocolate Bayou Plant,Petrochemical,96.92,4420.13,809.19,1207.33,39.51,21.57,9.29,2289.29,2320.15,22.56
2017-08-02,2017,214,INEOS Chocolate Bayou Plant,Petrochemical,96.56,4463.07,808.51,1130.35,41.49,21.18,9.99,2383.4,2414.58,22.32
2017-08-03,2017,215,INEOS Chocolate Bayou Plant,Petrochemical,100.23,4234.22,816.48,1169.47,33.88,18.8,10.61,2301.38,2330.8,23.14
2017-08-04,2017,216,INEOS Chocolate Bayou Plant,Petrochemical,90.9,4079.6,767.39,1209.8,33.48,18.89,14.67,2183.27,2216.83,22.18
2017-08-05,2017,217,INEOS Chocolate Bayou Plant,Petrochemical,101.41,4215.85,819.74,1117.58,26.22,18.14,10.88,2273.44,2302.45,23.43
2017-08-06,2017,218,INEOS Chocolate Bayou Plant,Petrochemical,95.7,4392.33,788.58,1144.57,26.75,14.96,9.91,2320.99,2345.86,23.49
2017-08-07,2017,219,INEOS Chocolate Bayou Plant,Petrochemical,95.86,4263.97,810.55,1114.14,33.59,20.01,11.56,2268.64,2300.2,22.26
2017-08-08,2017,220,INEOS Chocolate Bayou Plant,Petrochemical,105.14,4318.14,788.64,1160.22,36.9,21.04,12.27,2301.01,2334.32,23.37
2017-08-09,2017,221,INEOS Chocolate Bayou Plant,Petrochemical,91.74,4293.98,809.78,1127.33,28.01,15.21,11.62,2261.96,2288.79,22.3
2017-08-10,2017,222,INEOS Chocolate Bayou Plant,Petrochemical,94.34,4060.87,791.02,1166.82,34.05,17.91,11.61,2209.11,2238.62,23.51
2017-08-11,2017,223,INEOS Chocolate Bayou Plant,Petrochemical,103.81,4246.87,791.71,1103.92,40.5,25.44,15.43,2203.99,2244.86,23.74
2017-08-12,2017,224,INEOS Chocolate Bayou Plant,Petrochemical,82.57,4446.6,767.88,1071.99,39.37,17.57,13.5,2315.21,2346.28,23.94
2017-08-13,2017,225,INEOS Chocolate Bayou Plant,Petrochemical,102.84,4259.64,841.59,1163.89,44.21,14.35,12.04,2244.35,2270.74,23.16
2017-08-14,2017,226,INEOS Chocolate Bayou Plant,Petrochemical,101.3,4342.68,777.39,1104.95,38.63,12.34,12.85,2285.41,2310.6,23.8
2017-08-15,2017,227,INEOS Chocolate Bayou Plant,Petrochemical,98.94,4158.52,802.8,1090.04,47.32,16.69,14.87,2268.12,2299.68,23.06
2017-08-16,2017,228,INEOS Chocolate Bayou Plant,Petrochemical,92.4,4270.73,779.62,1087.26,28.13,17.69,11.57,2302.43,2331.69,22.83
2017-08-17,2017,229,INEOS Chocolate Bayou Plant,Petrochemical,88.41,4344.74,806.23,1092.74,49.44,14.9,13.92,2317.51,2346.33,23.73
2017-08-18,2017,230,INEOS Chocolate Bayou Plant,Petrochemical,82.8,4425.85,796.58,1126.35,38.12,17.13,11.39,2255.08,2283.59,22.62
2017-08-19,2017,231,INEOS Chocolate Bayou Plant,Petrochemical,97.24,4235.54,791.44,1084.08,53.19,14.78,10.47,2349.54,2374.79,22.64
2017-08-20,2017,232,INEOS Chocolate Bayou Plant,Petrochemical,90.25,4141.84,806.95,1120.3,42.81,18.38,13.75,2178.54,2210.67,23.25
2017-08-21,2017,233,INEOS Chocolate Bayou Plant,Petrochemical,92.37,4321.68,809.84,1106.36,37.07,17.3,8.85,2317.4,2343.55,23.32
2017-08-22,2017,234,INEOS Chocolate Bayou Plant,Petrochemical,93.52,4322.62,793.19,1145.6,44.15,21.79,11.93,2300.47,2334.19,22.21
2017-08-23,2017,235,INEOS Chocolate Bayou Plant,Petrochemical,95.85,4166.18,789.04,1055.89,34.32,18.26,11.48,2230.82,2260.56,22.17
2017-08-24,2017,236,INEOS Chocolate Bayou Plant,Petrochemical,90.17,4030.89,778.06,1142.87,46.29,15.39,11.56,2194.51,2221.46,22.06
2017-08-25,2017,237,INEOS Chocolate Bayou Plant,Petrochemical,95.3,4186.87,793.76,1118.05,35.24,20.29,11.47,2346.35,2378.11,23.16
2017-08-26,2017,238,INEOS Chocolate Bayou Plant,Petrochemical,89.66,4407.01,758.74,1201.48,52.72,15.96,11.2,2338.47,2365.63,23.76
2017-08-27,2017,239,INEOS Chocolate Bayou Plant,Petrochemical,89.17,4169.79,826.33,1070.13,49.81,19.4,10.62,2349.01,2379.04,22.41
2017-08-28,2017,240,INEOS Chocolate Bayou Plant,Petrochemical,96.04,4233.37,862.84,1118.47,32.98,22.77,14.87,2168.57,2206.2,23.78
2017-08-29,2017,241,INEOS Chocolate Bayou Plant,Petrochemical,85.08,4245.64,806.24,1163.69,43.38,17.52,12.46,2326.24,2356.21,22.09
2017-08-30,2017,242,INEOS Chocolate Bayou Plant,Petrochemical,102.01,4330.78,795.94,1053.49,60.32,17.65,13.42,2326.33,2357.4,23.23
2017-08-31,2017,243,INEOS Chocolate Bayou Plant,Petrochemical,92.66,4376.62,806.72,1114.5,43.2,17.29,10.51,2290.53,2318.32,23.07
2017-09-01,2017,244,INEOS Chocolate Bayou Plant,Petrochemical,100.53,3907.97,818.23,1053.61,39.66,16.62,13.6,2143.9,2174.12,23.06
2017-09-02,2017,245,INEOS Chocolate Bayou Plant,Petrochemical,93.73,4232.71,824.49,1149.06,45.16,19.2,10.58,2334.06,2363.84,23.28
2017-09-03,2017,246,INEOS Chocolate Bayou Plant,Petrochemical,100.09,3940.2,786.67,1125.06,46.39,18.93,14.15,2132.78,2165.86,23.82
2017-09-04,2017,247,INEOS Chocolate Bayou Plant,Petrochemical,90.35,3931.02,750.29,1058.13,30.78,20.28,10.88,2172.16,2203.32,23.36
2017-09-05,2017,248,INEOS Chocolate Bayou Plant,Petrochemical,84.81,4302.12,750.79,1140.91,31.88,26.38,10.85,2331.03,2368.26,22.52
2017-09-06,2017,249,INEOS Chocolate Bayou Plant,Petrochemical,95.43,4319.39,825.43,1186.05,46.76,14.84,11.63,2324.36,2350.83,23.39
2017-09-07,2017,250,INEOS Chocolate Bayou Plant,Petrochemical,98.71,4252.17,786.5,1093.47,36.71,18.68,11.33,2205.36,2235.37,22.72
2017-09-08,2017,251,INEOS Chocolate Bayou Plant,Petrochemical,91.8,4118.28,826.25,1135.59,46.69,14.06,10.95,2221.73,2246.74,22.67
2017-09-09,2017,252,INEOS Chocolate Bayou Plant,Petrochemical,98.03,4312.27,775.39,1123.23,48.19,11.9,12.48,2298.05,2322.44,22.38
2017-09-10,2017,253,INEOS Chocolate Bayou Plant,Petrochemical,88.11,4297.72,807.27,1171.46,45.32,14.66,11.17,2308.87,2334.7,22.94
2017-09-11,2017,254,INEOS Chocolate Bayou Plant,Petrochemical,88.49,4057.62,798,1049.82,39.97,17.55,11.01,2167.62,2196.18,22.4
2017-09-12,2017,255,INEOS Chocolate Bayou Plant,Petrochemical,84.56,3949.23,766.13,1074.4,40.64,14.21,9,2137.97,2161.18,23.68
2017-09-13,2017,256,INEOS Chocolate Bayou Plant,Petrochemical,104.84,4215.04,755.91,1033.62,39.21,20.72,10.95,2222.45,2254.12,22.39
2017-09-14,2017,257,INEOS Chocolate Bayou Plant,Petrochemical,81.24,4056.44,799.11,1137.33,38.56,19.85,11.88,2163.12,2194.84,22.65
2017-09-15,2017,258,INEOS Chocolate Bayou Plant,Petrochemical,80.93,4133.32,760.07,1058.7,46.79,21.39,11.64,2195.25,2228.28,23.24
2017-09-16,2017,259,INEOS Chocolate Bayou Plant,Petrochemical,91.98,4179.95,796.34,1034.16,39.36,21.11,10.93,2261.8,2293.84,23.05
2017-09-17,2017,260,INEOS Chocolate Bayou Plant,Petrochemical,83.62,4215.81,771.89,1055.6,33.11,22.01,16,2239.72,2277.74,22.73
2017-09-18,2017,261,INEOS Chocolate Bayou Plant,Petrochemical,98.72,4121.1,771.59,1141.28,37.94,16.12,13.65,2216.96,2246.73,22.75
2017-09-19,2017,262,INEOS Chocolate Bayou Plant,Petrochemical,86.65,4319.57,789.31,1156.32,22.05,16.68,8.14,2304.41,2329.23,23.3
2017-09-20,2017,263,INEOS Chocolate Bayou Plant,Petrochemical,88.56,3896.58,747.6,1056.52,47.1,19.34,14.01,2076.9,2110.25,23.74
2017-09-21,2017,264,INEOS Chocolate Bayou Plant,Petrochemical,100.76,4043.57,793.62,1107.88,50.54,20.78,12.68,2226.29,2259.75,22.16
2017-09-22,2017,265,INEOS Chocolate Bayou Plant,Petrochemical,85.47,4162.31,769.01,1067.59,49.89,14.61,10.96,2192.99,2218.57,23.97
2017-09-23,2017,266,INEOS Chocolate Bayou Plant,Petrochemical,88.04,4321.43,776.54,1026.63,25.82,17.29,12.31,2184.82,2214.42,22.88
2017-09-24,2017,267,INEOS Chocolate Bayou Plant,Petrochemical,98.24,4095.1,770.59,1154.52,40.14,15.67,13.17,2104.34,2133.18,22.09
2017-09-25,2017,268,INEOS Chocolate Bayou Plant,Petrochemical,92.6,4270.49,751.44,1084.63,54.88,12.94,10.83,2275.15,2298.91,23.89
2017-09-26,2017,269,INEOS Chocolate Bayou Plant,Petrochemical,84.6,4064.99,810.66,1150.44,25.48,18.23,11.91,2235.82,2265.96,22.97
2017-09-27,2017,270,INEOS Chocolate Bayou Plant,Petrochemical,94.44,4005.62,788.17,1028.94,34,21.99,14.49,2231.31,2267.79,23.26
2017-09-28,2017,271,INEOS Chocolate Bayou Plant,Petrochemical,88.2,3989.07,755.85,1034.61,49.43,23.49,11.11,2030.39,2064.99,22.48
2017-09-29,2017,272,INEOS Chocolate Bayou Plant,Petrochemical,94.7,4194.21,782.53,1131.48,31.19,19.39,10.64,2271.68,2301.7,23.4
2017-09-30,2017,273,INEOS Chocolate Bayou Plant,Petrochemical,96.9,4095.33,811.74,1072.4,29.01,17.94,10.57,2218.78,2247.29,22.9
2017-10-01,2017,274,INEOS Chocolate Bayou Plant,Petrochemical,88.08,4152.12,777.74,1138.84,33.56,16.77,13.65,2224.34,2254.76,23.6
2017-10-02,2017,275,INEOS Chocolate Bayou Plant,Petrochemical,96.08,4099.63,757.38,1162.32,34.59,21.7,14.75,2133.77,2170.23,23.02
2017-10-03,2017,276,INEOS Chocolate Bayou Plant,Petrochemical,86.63,4109.29,771.25,1207.09,50.46,19.68,13.94,2186.47,2220.09,22.23
2017-10-04,2017,277,INEOS Chocolate Bayou Plant,Petrochemical,96.78,4085.4,776.47,1122.28,39.95,16.5,10.27,2139.77,2166.54,23.49
2017-10-05,2017,278,INEOS Chocolate Bayou Plant,Petrochemical,93.14,4304.06,768.69,1131.82,41.52,12.82,8.16,2308.8,2329.78,22.78
2017-10-06,2017,279,INEOS Chocolate Bayou Plant,Petrochemical,85.74,4200.5,785.38,1168.23,42.19,17.5,13.79,2221.29,2252.58,22.99
2017-10-07,2017,280,INEOS Chocolate Bayou Plant,Petrochemical,95.89,4350.29,769.42,1120.38,53.11,19.19,10.94,2348.33,2378.46,22.72
2017-10-08,2017,281,INEOS Chocolate Bayou Plant,Petrochemical,93.96,4228.77,796.74,1127.85,27.22,16.72,11,2308.11,2335.83,23.67
2017-10-09,2017,282,INEOS Chocolate Bayou Plant,Petrochemical,87.41,4246.64,755.07,1084.92,39.7,22.37,12.79,2240.95,2276.12,22.73
2017-10-10,2017,283,INEOS Chocolate Bayou Plant,Petrochemical,90.79,4143.15,799.69,1106.54,48.58,15.96,15.53,2266.57,2298.06,22.26
2017-10-11,2017,284,INEOS Chocolate Bayou Plant,Petrochemical,88.67,4178.98,791.47,1058.4,29.26,20.92,13.46,2244.9,2279.27,23.48
2017-10-12,2017,285,INEOS Chocolate Bayou Plant,Petrochemical,91.37,4157.18,783.68,1128.87,31.35,20.58,8.36,2242.96,2271.91,22.14
2017-10-13,2017,286,INEOS Chocolate Bayou Plant,Petrochemical,94.47,4039.03,774.51,1061.49,46.87,18.8,13.24,2274.13,2306.17,22.29
2017-10-14,2017,287,INEOS Chocolate Bayou Plant,Petrochemical,90.23,4298.34,813.67,1144.61,36.36,12.6,10.74,2329.6,2352.94,22.75
2017-10-15,2017,288,INEOS Chocolate Bayou Plant,Petrochemical,88.54,3953.17,779.12,1115.67,56.34,17.27,17.03,2098.08,2132.37,22.55
2017-10-16,2017,289,INEOS Chocolate Bayou Plant,Petrochemical,96.51,4011.4,766.56,1064.74,47.68,14.56,8.09,2178.37,2201.02,22.9
2017-10-17,2017,290,INEOS Chocolate Bayou Plant,Petrochemical,94.79,4191.21,792.57,1135.91,47.2,16.98,9.63,2247.07,2273.68,23.42
2017-10-18,2017,291,INEOS Chocolate Bayou Plant,Petrochemical,88.04,4235.03,748.42,1060.11,47.36,13.07,15.03,2276.01,2304.11,22.87
2017-10-19,2017,292,INEOS Chocolate Bayou Plant,Petrochemical,90.3,4133.93,757.68,1107.25,37.87,18.8,9.26,2153.45,2181.51,23.4
2017-10-20,2017,293,INEOS Chocolate Bayou Plant,Petrochemical,94.26,4001.9,794.25,1132.52,54.44,21.95,11.09,2145.22,2178.26,22.48
2017-10-21,2017,294,INEOS Chocolate Bayou Plant,Petrochemical,92.85,4016.67,763.25,1063.25,31.48,18.49,10.21,2154.69,2183.39,23.36
2017-10-22,2017,295,INEOS Chocolate Bayou Plant,Petrochemical,97.11,4081.07,772.71,1136.19,31.21,15.18,11.26,2098.22,2124.66,23.39
2017-10-23,2017,296,INEOS Chocolate Bayou Plant,Petrochemical,97.86,4152.8,758.21,1119.35,35.76,20.64,7.48,2145.58,2173.7,22.55
2017-10-24,2017,297,INEOS Chocolate Bayou Plant,Petrochemical,94.52,4085.35,746.7,1056,20.7,18.6,11.42,2105.64,2135.66,23.77
